order,cluster,parent_genre,child_genre,parent_colour,child_colour,normalised_child
1886,rock,golden age rock,bath indie,#DCB250,#D8B54D,bathindie
1887,rock,golden age rock,bay area indie,#DCB250,#DAA63E,bayareaindie
1888,rock,golden age rock,beatdown,#DCB250,#DFB857,beatdown
1889,rock,golden age rock,berlin school,#DCB250,#DDBF3C,berlinschool
1890,rock,golden age rock,bisaya worship,#DCB250,#DBBB5C,bisayaworship
1891,rock,golden age rock,bluegrass fiddle,#DCB250,#DBAD53,bluegrassfiddle
1892,rock,golden age rock,blues mexicano,#DCB250,#E2AF5B,bluesmexicano
1893,rock,golden age rock,bosstown sound,#DCB250,#DA9D45,bosstownsound
1894,rock,golden age rock,boston folk,#DCB250,#DFB748,bostonfolk
1895,rock,golden age rock,boston rock,#DCB250,#DBA543,bostonrock
1896,rock,golden age rock,brazilian post-rock,#DCB250,#D8A94F,brazilianpostrock
1897,rock,golden age rock,brazilian punk,#DCB250,#D7BC3E,brazilianpunk
1898,rock,golden age rock,bristol indie,#DCB250,#DCC55C,bristolindie
1899,rock,golden age rock,british blues,#DCB250,#DDAE6B,britishblues
1900,rock,golden age rock,british invasion,#DCB250,#DBA959,britishinvasion
1901,rock,golden age rock,british singer-songwriter,#DCB250,#DEC24C,britishsingersongwriter
1902,rock,golden age rock,brno indie,#DCB250,#D59C44,brnoindie
1903,rock,golden age rock,bubblegum pop,#DCB250,#DCB35D,bubblegumpop
1904,rock,golden age rock,buffalo ny indie,#DCB250,#D5963D,buffalonyindie
1905,rock,golden age rock,bulgarian experimental,#DCB250,#E0C967,bulgarianexperimental
1906,rock,golden age rock,canadian americana,#DCB250,#D9A34D,canadianamericana
1907,rock,golden age rock,canadian folk,#DCB250,#E2C062,canadianfolk
1908,rock,golden age rock,canadian garage rock,#DCB250,#DCB558,canadiangaragerock
1909,rock,golden age rock,canadian post-rock,#DCB250,#DBB460,canadianpostrock
1910,rock,golden age rock,canadian psychedelic,#DCB250,#E2C068,canadianpsychedelic
1911,rock,golden age rock,canadian rockabilly,#DCB250,#DEBB48,canadianrockabilly
1912,rock,golden age rock,canadian singer-songwriter,#DCB250,#D6B54B,canadiansingersongwriter
1913,rock,golden age rock,cancion melodica,#DCB250,#DFBF60,cancionmelodica
1914,rock,golden age rock,cantautor catala,#DCB250,#DAAA50,cantautorcatala
1915,rock,golden age rock,canterbury scene,#DCB250,#D9AE39,canterburyscene
1916,rock,golden age rock,canzone d'autore,#DCB250,#DABD4E,canzoned'autore
1917,rock,golden age rock,canzone genovese,#DCB250,#DCC462,canzonegenovese
1918,rock,golden age rock,chabad niggunim,#DCB250,#DA9E40,chabadniggunim
1919,rock,golden age rock,chanson quebecois,#DCB250,#E3C45B,chansonquebecois
1920,rock,golden age rock,chapman stick,#DCB250,#DCB565,chapmanstick
1921,rock,golden age rock,charlottesville indie,#DCB250,#D6BB4A,charlottesvilleindie
1922,rock,golden age rock,chicano punk,#DCB250,#E0BB54,chicanopunk
1923,rock,golden age rock,chinese minyao,#DCB250,#D7BC4E,chineseminyao
1924,rock,golden age rock,chinese post-rock,#DCB250,#DEB369,chinesepostrock
1925,rock,golden age rock,chinese worship,#DCB250,#DAA24C,chineseworship
1926,rock,golden age rock,christian uplift,#DCB250,#DABB3A,christianuplift
1927,rock,golden age rock,christmas product,#DCB250,#DEC354,christmasproduct
1928,rock,golden age rock,circus,#DCB250,#D5A044,circus
1929,rock,golden age rock,classic arab pop,#DCB250,#E1BE65,classicarabpop
1930,rock,golden age rock,classic czech pop,#DCB250,#DBA75F,classicczechpop
1931,rock,golden age rock,classic finnish pop,#DCB250,#D5B141,classicfinnishpop
1932,rock,golden age rock,classic girl group,#DCB250,#DDBB49,classicgirlgroup
1933,rock,golden age rock,classic iskelma,#DCB250,#DEC769,classiciskelma
1934,rock,golden age rock,classic israeli pop,#DCB250,#DDBE57,classicisraelipop
1935,rock,golden age rock,classic italian pop,#DCB250,#E2B059,classicitalianpop
1936,rock,golden age rock,classic luk thung,#DCB250,#DDB15F,classiclukthung
1937,rock,golden age rock,classic norwegian pop,#DCB250,#DBAF4C,classicnorwegianpop
1938,rock,golden age rock,classic opm,#DCB250,#DBBF44,classicopm
1939,rock,golden age rock,classic persian pop,#DCB250,#DBAC44,classicpersianpop
1940,rock,golden age rock,classic rock,#DCB250,#DABF59,classicrock
1941,rock,golden age rock,cleveland indie,#DCB250,#DEC15D,clevelandindie
1942,rock,golden age rock,cocuk sarkilari,#DCB250,#D9AF50,cocuksarkilari
1943,rock,golden age rock,comfy synth,#DCB250,#DBA243,comfysynth
1944,rock,golden age rock,coral gospel,#DCB250,#D5973D,coralgospel
1945,rock,golden age rock,cosmic american,#DCB250,#E1BD5B,cosmicamerican
1946,rock,golden age rock,country rock,#DCB250,#DBB55B,countryrock
1947,rock,golden age rock,c-pop,#DCB250,#E1C056,cpop
1948,rock,golden age rock,cymraeg,#DCB250,#DCAF5F,cymraeg
1949,rock,golden age rock,czech experimental,#DCB250,#DDAE68,czechexperimental
1950,rock,golden age rock,czech folk,#DCB250,#DFC143,czechfolk
1951,rock,golden age rock,danish experimental,#DCB250,#DC9F41,danishexperimental
1952,rock,golden age rock,danish indie pop,#DCB250,#D9B357,danishindiepop
1953,rock,golden age rock,danish singer-songwriter,#DCB250,#DDA23D,danishsingersongwriter
1954,rock,golden age rock,dark cabaret,#DCB250,#DBC254,darkcabaret
1955,rock,golden age rock,dark jazz,#DCB250,#DEBF42,darkjazz
1956,rock,golden age rock,dayton indie,#DCB250,#DCB035,daytonindie
1957,rock,golden age rock,deathgrass,#DCB250,#DBAA3D,deathgrass
1958,rock,golden age rock,deep hardcore punk,#DCB250,#DCB356,deephardcorepunk
1959,rock,golden age rock,deep punk rock,#DCB250,#DFAA4D,deeppunkrock
1960,rock,golden age rock,denton tx indie,#DCB250,#D8A148,dentontxindie
1961,rock,golden age rock,detroit rock,#DCB250,#D7AA3A,detroitrock
1962,rock,golden age rock,draaiorgel,#DCB250,#E1B65B,draaiorgel
1963,rock,golden age rock,dream pop,#DCB250,#D7A24A,dreampop
1964,rock,golden age rock,dundee indie,#DCB250,#DCB954,dundeeindie
1965,rock,golden age rock,dunedin sound,#DCB250,#DEBC61,dunedinsound
1966,rock,golden age rock,dutch americana,#DCB250,#D4AE44,dutchamericana
1967,rock,golden age rock,dutch blues,#DCB250,#E4BC65,dutchblues
